name,reviews
Shelia,CashnetUSA was fast and easy to use. I was extremely pleased with my experience. I would recommend them to anyone.
Daytona,They came threw when I needed the funds with less Hassle.
A Klyn,They were great no hassles at all..Money in my account the next day..
Angelo,".I was pre-approved for a loan. The application was very easy. I applied on a Saturday, got approved that very day and had my money on Monday."
Alejandro,"Easy access, knowledgeable!"
Tammy,This is a no good company. They tell you to get something and then they can help and you do it and they say no to you again they will not help you.
Ronald Gardner,Penny is AWESOME!!!! Thank you so much!!!
Derwin,"I have been exceedingly happy with this company! The safest, easiest way, to repair or build your credit. Customer service is always fast, easy, and awesome! Will definitely keep Cashnet in my backpocket, forever!"
dawn powell,Everyone that I spoke with was very helpful.
AVA,Even tho I'm waiting until Monday to receive funds everything was real smooth
John,I give five start excellent to Ms Kimberly as in a very fashion matter time she help me with my needs with bill pay delayed.
Ginger Burns,Fast and helpful.. Just scared bro see what payments going to be
Parker,The money came super fast and helped to alleviate some stress. Was able to get food and pay for a few other essentials during this hard time.
Brett Guillory,Says it gives out loans to people with no credit or bad credit. Complete lie.
Terry,I have been using CashNet for a while! They have superb customer service and there aren't hidden fees! I would definitely recommend CashNet to anyone who may need a loan for unexpected expenses!!
Katelynne,Customer service was great. Easy to acquire loan and easy to pay off.I would recommend them to anyone.
customer,This loan does not help people only in emergency because it paid back three times over if you don't pay it back fast which defeats the point
amy,Professional and convenient very courteous and help full
Lee N.,"I own my home, I own my vehicle, I own everything else in my possession. I requested a simple $500 loan but since I have no credit (since the 90s when I decided to stay out of debt) and pay cash for everything, I am not eligible for a measly $500 loan. This world is so a** backwards."
Alicia Holguin,She got a letter saying she is pre-approve for cash and call in then she was declined.
Cheryl,I needed to change my payment date and it was very easy to do
Tiffani,You all putmy wrong account number so idonot have my money
Spencer Bagwell,Needed to create an account and change my due date. Timothy was very helpful!
KIMBERLY,Ridiculous interest rates. Be wise.  Manage your money.
TIMOTHY,This was the best experience I have had in resolving my problem. Very efficient and very quickly. Sure relieved the stress I was under
Elizabeth A Miller,Love CashNet great customer service help me through a lot of hard times paymentss are reasonable easy to pay off loan
Lovetta,Gave me a chance to get my bills paid!
Pete Ellsworth/customer.,CashnetUsa is excellent my only help in time of need
SEAN CARTER,"First I applied then it says that the fund would be available at 1 pm the same day then I chatted with one person who confirmed it then I did not see any fund into my bank account then I chatted with someone else’s and it was said it would be available after midnight , now it was encounter a mistake made from me not giving the correct bank acct information which I do not have to give it while I was applying. It was just basing on my SSN and my personal information I am not satisfied with it all if I chat with 2 before today’s why none of those reconfirm my bank acct information? Now I can’t do anything about it It was very disappointing experience"
JAMES,Very smooth and easy process customer service was great.
Ramon,"Here we are a year later and I still have had times where CashNetUSA has been there for me.  Thanks to them, I never worry if I'm in a tight situation.  Thanks for being there for me!  Here's to many more years working together!"
Hunter,Great customer service always efficient and quick turnaround times when loans are needed. I'm very happy with the service that is provided at CashnetUSA.
amanda,KEEP THE GOOD WORK UP THANK YOU FKR HELPING ME.
TAMMY,Very very helpful in helping to me to decide what I could afford
TAMMY,Very fast and helpful would definitely refer to others
Pedro,They provided me with my request professionally and swiftly
Cindy,Bri was efficient and did what she was allowed to help me with  setting up my monthly payments.
Elizabeth,They are great they understand the struggle
Douglas,"So easy ,best and quickly deposit into bank."
Boonox,My experience was awesome thanks for helping me out
Cal,CashNetUSA is the best payday loan with low interest rates!! Thank you for your awesome service!!
Elbony,Everything went very quickly and I'm good Very happy with Stephanie thank you
Antonio,You're the best. Thanks for being there when needed.
Carol Cowell,It’s was great. No hassle and no problems at all.
Ted Apostoleris,Cashnet USA was very helpful and useful my loan was approve in less than 5 min. It was very easy and the customer service was great!! Thank u CashnetUSA
CINDY,Professional. Fast and reliable.
Brenda,"CASHNETUSA HAVE AWESOME CUSTOMER SERVICE REPRESENTATIVES, COME AND BE TREATED LIKE YOUR BUSINESS IS APPRECIATED!!!!"
Will,He was very pleasant. He answered my questions.
larry carl,"I have used Cash net several times over the years. They can help me by phone when needed, and I like the discounts they offer me. Doris helped me today. All customer reps are very professional and helpful."
Krista,My online experience started out a little rough i really appreciate the representative on the line with me she was a big help to me because i know nothing about computers thanks so much for your help Have a great day and again thank you
